Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
141-27-7464,Cairo,Mandalay,Normal,Female,Health and beauty,27.86,4,5.5720,117.0120,2/6/2019,12:42:00 PM,Ewallet,111.4400,4.761904762,5.5720,9.7
600-80-9119,Cairo,Mandalay,Member,Female,Sports and travel,98.46,2,9.8460,206.7660,2/23/2019,6:46:00 PM,Credit card,196.9200,4.761904762,9.8460,9.1
229-29-6638,Giza,Naypyitaw,Member,Male,Health and beauty,21.83,2,2.1830,45.8430,1/3/2019,8:53:00 PM,Cash,43.6600,4.761904762,2.1830,6.6
396-46-8961,Cairo,Mandalay,Member,Female,Electronic accessories,76.37,7,26.7295,561.3195,3/3/2019,7:09:00 PM,Credit card,534.5900,4.761904762,26.7295,7.1
817-41-8031,Alex,Yangon,Member,Female,Fashion accessories,35.30,2,3.5300,74.1300,2/3/2019,11:44:00 AM,Credit card,70.6000,4.761904762,3.5300,7.0
749-29-4758,Alex,Yangon,Member,Male,Sports and travel,26.98,10,13.4900,283.2900,3/22/2019,10:17:00 AM,Ewallet,269.8000,4.761904762,13.4900,9.6
985-16-7231,Giza,Naypyitaw,Normal,Female,Fashion accessories,11.59,4,2.3180,48.6780,1/12/2019,8:14:00 PM,Ewallet,46.3600,4.761904762,2.3180,6.0
152-48-2803,Giza,Naypyitaw,Normal,Female,Home and lifestyle,15.52,7,5.4320,114.0720,3/24/2019,3:45:00 PM,Cash,108.6400,4.761904762,5.4320,5.5
776-51-4473,Alex,Yangon,Normal,Female,Home and lifestyle,26.36,1,1.3180,27.6780,1/7/2019,7:06:00 PM,Cash,26.3600,4.761904762,1.3180,5.1
199-95-1223,Giza,Naypyitaw,Member,Female,Home and lifestyle,42.72,5,10.6800,224.2800,1/15/2019,3:47:00 PM,Credit card,213.6000,4.761904762,10.6800,7.2
698-59-2429,Giza,Naypyitaw,Member,Male,Fashion accessories,31.44,5,7.8600,165.0600,1/27/2019,7:07:00 PM,Ewallet,157.2000,4.761904762,7.8600,7.5
201-19-9955,Cairo,Mandalay,Normal,Female,Fashion accessories,83.57,4,16.7140,350.9940,2/27/2019,5:48:00 PM,Ewallet,334.2800,4.761904762,16.7140,7.2
663-42-6690,Alex,Yangon,Normal,Female,Fashion accessories,13.94,4,2.7880,58.5480,2/23/2019,11:58:00 AM,Cash,55.7600,4.761904762,2.7880,4.4
270-86-5491,Giza,Naypyitaw,Member,Female,Health and beauty,57.14,9,25.7130,539.9730,1/3/2019,7:03:00 PM,Credit card,514.2600,4.761904762,25.7130,5.1
176-31-8172,Giza,Naypyitaw,Normal,Female,Sports and travel,54.55,9,24.5475,515.4975,3/7/2019,7:17:00 PM,Ewallet,490.9500,4.761904762,24.5475,5.1
109-75-8461,Alex,Yangon,Normal,Female,Electronic accessories,61.47,10,30.7350,645.4350,3/31/2019,2:45:00 PM,Cash,614.7000,4.761904762,30.7350,7.3
398-15-3427,Alex,Yangon,Normal,Male,Home and lifestyle,30.15,9,13.5675,284.9175,1/31/2019,10:41:00 AM,Ewallet,271.3500,4.761904762,13.5675,9.9
455-90-7047,Alex,Yangon,Normal,Male,Fashion accessories,58.11,1,2.9055,61.0155,3/25/2019,6:16:00 PM,Credit card,58.1100,4.761904762,2.9055,4.8
935-11-6824,Cairo,Mandalay,Member,Female,Electronic accessories,36.54,1,1.8270,38.3670,3/22/2019,2:01:00 PM,Credit card,36.5400,4.761904762,1.8270,7.9
363-90-4377,Cairo,Mandalay,Normal,Male,Home and lifestyle,19.58,7,6.8530,143.9130,3/25/2019,2:13:00 PM,Credit card,137.0600,4.761904762,6.8530,7.8
477-28-8848,Giza,Naypyitaw,Member,Female,Electronic accessories,24.01,4,4.8020,100.8420,2/25/2019,5:11:00 PM,Ewallet,96.0400,4.761904762,4.8020,5.1
388-12-6081,Giza,Naypyitaw,Member,Male,Sports and travel,94.90,3,14.2350,298.9350,3/24/2019,8:38:00 PM,Ewallet,284.7000,4.761904762,14.2350,4.4
512-22-9630,Alex,Yangon,Member,Male,Food and beverages,48.38,8,19.3520,406.3920,3/24/2019,11:24:00 AM,Cash,387.0400,4.761904762,19.3520,4.1
354-20-5385,Alex,Yangon,Member,Male,Health and beauty,78.71,1,3.9355,82.6455,1/17/2019,11:34:00 AM,Credit card,78.7100,4.761904762,3.9355,8.9
877-82-8279,Cairo,Mandalay,Member,Female,Home and lifestyle,17.65,3,2.6475,55.5975,3/3/2019,5:09:00 PM,Ewallet,52.9500,4.761904762,2.6475,4.3
121-15-2684,Cairo,Mandalay,Normal,Male,Food and beverages,34.07,9,15.3315,321.9615,1/16/2019,4:09:00 PM,Ewallet,306.6300,4.761904762,15.3315,9.5
461-93-5699,Alex,Yangon,Member,Female,Fashion accessories,30.40,7,10.6400,223.4400,1/19/2019,11:31:00 AM,Ewallet,212.8000,4.761904762,10.6400,9.9
178-88-6467,Alex,Yangon,Member,Female,Health and beauty,19.16,5,4.7900,100.5900,2/15/2019,10:38:00 AM,Ewallet,95.8000,4.761904762,4.7900,5.1
535-29-5940,Cairo,Mandalay,Normal,Female,Health and beauty,40.14,3,6.0210,126.4410,3/28/2019,2:58:00 PM,Cash,120.4200,4.761904762,6.0210,8.0
982-29-3401,Giza,Naypyitaw,Normal,Male,Sports and travel,82.96,2,8.2960,174.2160,1/1/2019,5:46:00 PM,Cash,165.9200,4.761904762,8.2960,8.9
192-51-3089,Alex,Yangon,Member,Female,Home and lifestyle,62.01,5,15.5025,325.5525,1/19/2019,3:31:00 PM,Cash,310.0500,4.761904762,15.5025,6.9
921-93-5028,Giza,Naypyitaw,Normal,Female,Food and beverages,64.16,6,19.2480,404.2080,1/18/2019,5:34:00 PM,Credit card,384.9600,4.761904762,19.2480,7.0
694-63-9633,Cairo,Mandalay,Member,Male,Electronic accessories,83.93,7,29.3755,616.8855,1/11/2019,3:00:00 PM,Ewallet,587.5100,4.761904762,29.3755,10.0
212-17-6723,Alex,Yangon,Normal,Male,Home and lifestyle,42.62,8,17.0480,358.0080,1/18/2019,5:09:00 PM,Credit card,340.9600,4.761904762,17.0480,9.8
864-27-2920,Giza,Naypyitaw,Member,Female,Fashion accessories,31.82,4,6.3640,133.6440,1/8/2019,10:44:00 AM,Cash,127.2800,4.761904762,6.3640,6.2
588-86-3591,Cairo,Mandalay,Member,Male,Home and lifestyle,19.54,10,9.7700,205.1700,1/10/2019,12:05:00 PM,Ewallet,195.4000,4.761904762,9.7700,4.5
883-33-8696,Cairo,Mandalay,Member,Female,Sports and travel,84.80,7,29.6800,623.2800,1/20/2019,4:46:00 PM,Cash,593.6000,4.761904762,29.6800,6.7
259-17-1526,Cairo,Mandalay,Member,Male,Health and beauty,72.57,5,18.1425,380.9925,1/15/2019,4:53:00 PM,Cash,362.8500,4.761904762,18.1425,8.1
613-49-4724,Giza,Naypyitaw,Normal,Male,Home and lifestyle,59.87,5,14.9675,314.3175,3/15/2019,11:33:00 AM,Cash,299.3500,4.761904762,14.9675,9.9
157-38-7427,Alex,Yangon,Member,Male,Fashion accessories,76.88,7,26.9080,565.0680,3/21/2019,5:30:00 PM,Cash,538.1600,4.761904762,26.9080,7.9
922-57-7950,Giza,Naypyitaw,Member,Female,Health and beauty,84.45,3,12.6675,266.0175,1/7/2019,11:04:00 AM,Cash,253.3500,4.761904762,12.6675,7.6
654-23-2070,Giza,Naypyitaw,Member,Male,Home and lifestyle,12.52,5,3.1300,65.7300,1/21/2019,1:35:00 PM,Ewallet,62.6000,4.761904762,3.1300,7.8
678-15-8926,Alex,Yangon,Member,Male,Home and lifestyle,31.63,2,3.1630,66.4230,3/14/2019,11:19:00 AM,Ewallet,63.2600,4.761904762,3.1630,9.9
422-60-6830,Giza,Naypyitaw,Member,Male,Home and lifestyle,96.29,9,43.3305,909.9405,1/25/2019,4:57:00 PM,Credit card,866.6100,4.761904762,43.3305,7.0
701-58-8814,Cairo,Mandalay,Member,Female,Electronic accessories,82.67,3,12.4005,260.4105,1/4/2019,12:43:00 PM,Cash,248.0100,4.761904762,12.4005,4.5
926-97-3307,Cairo,Mandalay,Member,Female,Sports and travel,18.40,4,3.6800,77.2800,1/28/2019,12:21:00 PM,Cash,73.6000,4.761904762,3.6800,6.2
313-88-2228,Giza,Naypyitaw,Member,Female,Health and beauty,13.60,7,4.7600,99.9600,1/31/2019,10:09:00 AM,Cash,95.2000,4.761904762,4.7600,7.3
273-47-3645,Alex,Yangon,Member,Female,Food and beverages,54.90,8,21.9600,461.1600,2/10/2019,3:22:00 PM,Ewallet,439.2000,4.761904762,21.9600,4.4
362-66-3301,Cairo,Mandalay,Member,Female,Health and beauty,79.47,5,19.8675,417.2175,3/2/2019,3:54:00 PM,Cash,397.3500,4.761904762,19.8675,6.4
475-75-6138,Cairo,Mandalay,Normal,Male,Fashion accessories,92.54,3,13.8810,291.5010,2/26/2019,4:32:00 PM,Cash,277.6200,4.761904762,13.8810,5.6
816-81-1130,Cairo,Mandalay,Member,Male,Home and lifestyle,13.84,1,0.6920,14.5320,2/1/2019,4:10:00 PM,Credit card,13.8400,4.761904762,0.6920,6.4
195-54-8632,Alex,Yangon,Normal,Female,Health and beauty,30.07,8,12.0280,252.5880,3/27/2019,11:11:00 AM,Credit card,240.5600,4.761904762,12.0280,4.7
436-18-6198,Giza,Naypyitaw,Normal,Female,Electronic accessories,79.14,4,15.8280,332.3880,2/21/2019,5:07:00 PM,Cash,316.5600,4.761904762,15.8280,6.7
755-37-6245,Cairo,Mandalay,Member,Female,Health and beauty,24.02,8,9.6080,201.7680,1/19/2019,3:50:00 PM,Cash,192.1600,4.761904762,9.6080,9.9
533-44-5129,Alex,Yangon,Member,Male,Electronic accessories,14.87,1,0.7435,15.6135,3/29/2019,11:17:00 AM,Cash,14.8700,4.761904762,0.7435,4.5
319-95-5250,Cairo,Mandalay,Member,Male,Health and beauty,50.63,7,17.7205,372.1305,3/9/2019,4:21:00 PM,Cash,354.4100,4.761904762,17.7205,5.0
648-98-3632,Giza,Naypyitaw,Normal,Female,Fashion accessories,94.77,8,37.9080,796.0680,3/2/2019,7:24:00 PM,Ewallet,758.1600,4.761904762,37.9080,7.4
248-51-6185,Cairo,Mandalay,Member,Male,Sports and travel,27.87,10,13.9350,292.6350,3/20/2019,12:31:00 PM,Cash,278.7000,4.761904762,13.9350,4.7
561-26-8361,Cairo,Mandalay,Member,Male,Electronic accessories,46.57,9,20.9565,440.0865,1/1/2019,1:26:00 PM,Credit card,419.1300,4.761904762,20.9565,7.3
314-34-1235,Alex,Yangon,Normal,Female,Health and beauty,64.08,4,12.8160,269.1360,2/14/2019,2:57:00 PM,Cash,256.3200,4.761904762,12.8160,7.0
520-55-6770,Alex,Yangon,Normal,Female,Health and beauty,72.94,8,29.1760,612.6960,2/22/2019,12:29:00 PM,Cash,583.5200,4.761904762,29.1760,6.2
490-46-8167,Cairo,Mandalay,Normal,Male,Health and beauty,63.54,9,28.5930,600.4530,2/25/2019,11:05:00 AM,Credit card,571.8600,4.761904762,28.5930,4.1
202-91-8276,Giza,Naypyitaw,Member,Female,Sports and travel,19.33,10,9.6650,202.9650,3/11/2019,1:14:00 PM,Cash,193.3000,4.761904762,9.6650,7.3
459-69-7765,Alex,Yangon,Normal,Male,Home and lifestyle,27.60,8,11.0400,231.8400,1/16/2019,1:32:00 PM,Cash,220.8000,4.761904762,11.0400,5.6
347-10-7792,Cairo,Mandalay,Member,Male,Health and beauty,33.80,7,11.8300,248.4300,3/28/2019,12:50:00 PM,Cash,236.6000,4.761904762,11.8300,9.0
443-31-8045,Cairo,Mandalay,Member,Female,Electronic accessories,83.80,10,41.9000,879.9000,2/10/2019,7:41:00 PM,Cash,838.0000,4.761904762,41.9000,9.0
512-50-9475,Cairo,Mandalay,Member,Female,Electronic accessories,48.62,7,17.0170,357.3570,1/23/2019,11:45:00 AM,Ewallet,340.3400,4.761904762,17.0170,7.0
366-80-3605,Cairo,Mandalay,Normal,Male,Health and beauty,61.92,7,21.6720,455.1120,3/22/2019,11:01:00 AM,Cash,433.4400,4.761904762,21.6720,4.1
180-83-7265,Cairo,Mandalay,Member,Male,Sports and travel,23.77,10,11.8850,249.5850,3/11/2019,8:40:00 PM,Cash,237.7000,4.761904762,11.8850,5.1
648-41-7194,Cairo,Mandalay,Normal,Male,Home and lifestyle,90.81,5,22.7025,476.7525,1/25/2019,11:59:00 AM,Ewallet,454.0500,4.761904762,22.7025,7.8
570-86-3010,Cairo,Mandalay,Member,Male,Home and lifestyle,98.63,2,9.8630,207.1230,1/15/2019,2:57:00 PM,Ewallet,197.2600,4.761904762,9.8630,4.6
203-72-1359,Giza,Naypyitaw,Normal,Male,Sports and travel,86.02,4,17.2040,361.2840,2/20/2019,8:04:00 PM,Ewallet,344.0800,4.761904762,17.2040,8.1
284-48-1166,Giza,Naypyitaw,Member,Male,Health and beauty,90.07,8,36.0280,756.5880,1/21/2019,3:22:00 PM,Cash,720.5600,4.761904762,36.0280,10.0
859-42-2992,Cairo,Mandalay,Member,Male,Food and beverages,59.18,3,8.8770,186.4170,3/8/2019,10:33:00 AM,Credit card,177.5400,4.761904762,8.8770,8.6
130-51-3270,Alex,Yangon,Member,Male,Fashion accessories,88.02,2,8.8020,184.8420,1/28/2019,12:17:00 PM,Cash,176.0400,4.761904762,8.8020,6.9
401-69-9123,Alex,Yangon,Normal,Female,Electronic accessories,41.37,9,18.6165,390.9465,3/25/2019,2:11:00 PM,Ewallet,372.3300,4.761904762,18.6165,8.1
697-85-6105,Cairo,Mandalay,Member,Male,Fashion accessories,35.30,7,12.3550,259.4550,1/14/2019,5:27:00 PM,Cash,247.1000,4.761904762,12.3550,6.5
210-87-7275,Cairo,Mandalay,Normal,Male,Food and beverages,34.45,6,10.3350,217.0350,3/21/2019,3:23:00 PM,Credit card,206.7000,4.761904762,10.3350,8.9
359-85-7714,Giza,Naypyitaw,Normal,Female,Sports and travel,25.05,1,1.2525,26.3025,3/7/2019,10:07:00 AM,Ewallet,25.0500,4.761904762,1.2525,8.9
174-37-7089,Giza,Naypyitaw,Normal,Male,Home and lifestyle,81.18,6,24.3540,511.4340,2/1/2019,11:00:00 AM,Cash,487.0800,4.761904762,24.3540,8.1
914-51-4811,Cairo,Mandalay,Member,Female,Home and lifestyle,39.60,8,15.8400,332.6400,3/14/2019,7:13:00 PM,Credit card,316.8000,4.761904762,15.8400,5.3
176-83-7909,Cairo,Mandalay,Normal,Female,Home and lifestyle,35.02,10,17.5100,367.7100,3/27/2019,1:12:00 PM,Ewallet,350.2000,4.761904762,17.5100,8.8
222-25-8418,Giza,Naypyitaw,Member,Female,Food and beverages,14.21,5,3.5525,74.6025,2/23/2019,4:15:00 PM,Credit card,71.0500,4.761904762,3.5525,4.1
572-46-3147,Alex,Yangon,Normal,Male,Food and beverages,67.93,10,33.9650,713.2650,1/1/2019,6:02:00 PM,Cash,679.3000,4.761904762,33.9650,7.9
381-50-6665,Alex,Yangon,Normal,Male,Food and beverages,52.29,7,18.3015,384.3315,2/8/2019,3:31:00 PM,Credit card,366.0300,4.761904762,18.3015,4.3
969-92-2989,Giza,Naypyitaw,Normal,Male,Health and beauty,72.68,8,29.0720,610.5120,3/5/2019,1:03:00 PM,Ewallet,581.4400,4.761904762,29.0720,4.8
274-21-4131,Giza,Naypyitaw,Normal,Male,Fashion accessories,87.52,7,30.6320,643.2720,1/29/2019,10:16:00 AM,Ewallet,612.6400,4.761904762,30.6320,4.7
727-58-5422,Giza,Naypyitaw,Member,Male,Food and beverages,16.75,6,5.0250,105.5250,3/30/2019,5:07:00 PM,Ewallet,100.5000,4.761904762,5.0250,5.9
557-95-3004,Alex,Yangon,Member,Female,Fashion accessories,77.77,7,27.2195,571.6095,3/23/2019,5:17:00 PM,Cash,544.3900,4.761904762,27.2195,8.6
828-20-6783,Giza,Naypyitaw,Member,Male,Fashion accessories,30.32,5,7.5800,159.1800,2/7/2019,11:04:00 AM,Cash,151.6000,4.761904762,7.5800,4.4
292-72-2712,Alex,Yangon,Normal,Male,Food and beverages,70.34,8,28.1360,590.8560,2/19/2019,6:32:00 PM,Cash,562.7200,4.761904762,28.1360,8.6
208-26-4584,Giza,Naypyitaw,Normal,Female,Sports and travel,73.77,3,11.0655,232.3755,3/6/2019,7:32:00 PM,Ewallet,221.3100,4.761904762,11.0655,8.7
802-49-2672,Alex,Yangon,Member,Female,Health and beauty,16.18,7,5.6630,118.9230,1/22/2019,11:15:00 AM,Ewallet,113.2600,4.761904762,5.6630,9.4
643-67-6766,Alex,Yangon,Normal,Male,Food and beverages,34.01,8,13.6040,285.6840,3/26/2019,11:22:00 AM,Cash,272.0800,4.761904762,13.6040,5.3
154-66-5466,Giza,Naypyitaw,Normal,Male,Health and beauty,55.20,9,24.8400,521.6400,2/12/2019,8:24:00 PM,Credit card,496.8000,4.761904762,24.8400,9.6
708-45-9676,Alex,Yangon,Normal,Female,Health and beauty,36.46,7,12.7610,267.9810,1/23/2019,8:03:00 PM,Credit card,255.2200,4.761904762,12.7610,5.5
689-44-4911,Alex,Yangon,Member,Male,Home and lifestyle,29.76,1,1.4880,31.2480,1/5/2019,1:56:00 PM,Credit card,29.7600,4.761904762,1.4880,8.2
851-98-5395,Giza,Naypyitaw,Normal,Male,Electronic accessories,45.27,2,4.5270,95.0670,1/29/2019,1:22:00 PM,Credit card,90.5400,4.761904762,4.5270,5.7
289-74-8811,Cairo,Mandalay,Normal,Male,Electronic accessories,35.92,1,1.7960,37.7160,1/13/2019,3:43:00 PM,Ewallet,35.9200,4.761904762,1.7960,5.0
782-70-8011,Giza,Naypyitaw,Normal,Male,Electronic accessories,90.99,3,13.6485,286.6185,1/2/2019,2:56:00 PM,Ewallet,272.9700,4.761904762,13.6485,5.0
101-72-5055,Alex,Yangon,Normal,Male,Health and beauty,63.46,8,25.3840,533.0640,3/16/2019,10:36:00 AM,Credit card,507.6800,4.761904762,25.3840,9.9
893-22-2638,Alex,Yangon,Normal,Female,Sports and travel,57.27,3,8.5905,180.4005,1/19/2019,5:47:00 PM,Cash,171.8100,4.761904762,8.5905,9.9
569-11-6777,Giza,Naypyitaw,Normal,Female,Food and beverages,69.71,5,17.4275,365.9775,2/16/2019,8:54:00 PM,Credit card,348.5500,4.761904762,17.4275,6.9
520-38-3320,Giza,Naypyitaw,Normal,Female,Health and beauty,71.72,1,3.5860,75.3060,1/19/2019,1:36:00 PM,Credit card,71.7200,4.761904762,3.5860,8.2
486-91-2768,Giza,Naypyitaw,Normal,Female,Food and beverages,42.35,2,4.2350,88.9350,1/25/2019,12:16:00 PM,Credit card,84.7000,4.761904762,4.2350,6.1
416-34-1673,Giza,Naypyitaw,Normal,Male,Sports and travel,45.19,7,15.8165,332.1465,2/5/2019,5:36:00 PM,Cash,316.3300,4.761904762,15.8165,5.7
797-29-9571,Alex,Yangon,Normal,Male,Home and lifestyle,54.90,3,8.2350,172.9350,3/1/2019,5:18:00 PM,Ewallet,164.7000,4.761904762,8.2350,8.8
945-85-3022,Alex,Yangon,Member,Female,Home and lifestyle,50.85,4,10.1700,213.5700,2/6/2019,10:27:00 AM,Cash,203.4000,4.761904762,10.1700,8.0
999-46-9224,Alex,Yangon,Member,Male,Fashion accessories,14.49,3,2.1735,45.6435,2/14/2019,2:09:00 PM,Credit card,43.4700,4.761904762,2.1735,5.2
132-70-6810,Cairo,Mandalay,Member,Female,Sports and travel,92.64,5,23.1600,486.3600,1/29/2019,4:57:00 PM,Ewallet,463.2000,4.761904762,23.1600,9.4
546-96-6283,Giza,Naypyitaw,Member,Male,Home and lifestyle,63.73,3,9.5595,200.7495,3/14/2019,12:26:00 PM,Credit card,191.1900,4.761904762,9.5595,5.2
572-79-4004,Giza,Naypyitaw,Normal,Female,Health and beauty,17.70,10,8.8500,185.8500,3/22/2019,12:33:00 PM,Cash,177.0000,4.761904762,8.8500,8.2
462-64-8643,Cairo,Mandalay,Normal,Female,Sports and travel,94.14,6,28.2420,593.0820,3/1/2019,10:58:00 AM,Credit card,564.8400,4.761904762,28.2420,4.2
409-41-9391,Giza,Naypyitaw,Normal,Male,Food and beverages,17.96,3,2.6940,56.5740,3/20/2019,6:57:00 PM,Credit card,53.8800,4.761904762,2.6940,9.3
512-95-1097,Alex,Yangon,Normal,Female,Health and beauty,77.98,7,27.2930,573.1530,1/17/2019,11:03:00 AM,Cash,545.8600,4.761904762,27.2930,9.0
941-47-8888,Cairo,Mandalay,Normal,Male,Health and beauty,19.63,10,9.8150,206.1150,1/13/2019,7:43:00 PM,Credit card,196.3000,4.761904762,9.8150,8.4
675-73-3234,Alex,Yangon,Member,Male,Home and lifestyle,73.14,9,32.9130,691.1730,1/19/2019,8:19:00 PM,Credit card,658.2600,4.761904762,32.9130,9.9
305-24-2100,Alex,Yangon,Member,Male,Food and beverages,82.51,10,41.2550,866.3550,3/30/2019,11:33:00 AM,Ewallet,825.1000,4.761904762,41.2550,5.5
500-17-2995,Alex,Yangon,Normal,Female,Sports and travel,52.64,9,23.6880,497.4480,2/26/2019,12:52:00 PM,Ewallet,473.7600,4.761904762,23.6880,9.1
549-94-3018,Cairo,Mandalay,Normal,Male,Fashion accessories,33.42,10,16.7100,350.9100,3/29/2019,10:11:00 AM,Ewallet,334.2000,4.761904762,16.7100,8.9
659-35-8801,Cairo,Mandalay,Normal,Female,Home and lifestyle,31.66,9,14.2470,299.1870,3/31/2019,8:06:00 PM,Credit card,284.9400,4.761904762,14.2470,7.0
919-23-8601,Cairo,Mandalay,Normal,Female,Electronic accessories,34.77,7,12.1695,255.5595,3/31/2019,10:18:00 AM,Cash,243.3900,4.761904762,12.1695,4.7
760-93-8282,Giza,Naypyitaw,Member,Female,Electronic accessories,10.99,5,2.7475,57.6975,1/5/2019,5:56:00 PM,Credit card,54.9500,4.761904762,2.7475,6.8
976-74-4453,Alex,Yangon,Normal,Female,Food and beverages,98.36,6,29.5080,619.6680,3/6/2019,11:11:00 AM,Credit card,590.1600,4.761904762,29.5080,4.9
832-27-5560,Cairo,Mandalay,Normal,Female,Health and beauty,74.73,6,22.4190,470.7990,2/28/2019,8:30:00 PM,Cash,448.3800,4.761904762,22.4190,9.8
894-94-9608,Cairo,Mandalay,Normal,Male,Fashion accessories,69.31,10,34.6550,727.7550,3/6/2019,3:37:00 PM,Credit card,693.1000,4.761904762,34.6550,6.1
130-30-4796,Cairo,Mandalay,Member,Male,Sports and travel,84.69,2,8.4690,177.8490,1/6/2019,8:30:00 PM,Cash,169.3800,4.761904762,8.4690,8.6
845-59-7882,Cairo,Mandalay,Member,Male,Food and beverages,81.60,2,8.1600,171.3600,1/23/2019,2:07:00 PM,Ewallet,163.2000,4.761904762,8.1600,9.1
746-13-3851,Alex,Yangon,Normal,Male,Fashion accessories,49.74,6,14.9220,313.3620,3/19/2019,5:24:00 PM,Ewallet,298.4400,4.761904762,14.9220,9.9
602-66-5687,Cairo,Mandalay,Member,Male,Fashion accessories,60.08,4,12.0160,252.3360,2/2/2019,12:27:00 PM,Credit card,240.3200,4.761904762,12.0160,8.9
784-22-4334,Alex,Yangon,Member,Male,Health and beauty,17.74,1,0.8870,18.6270,3/22/2019,3:49:00 PM,Cash,17.7400,4.761904762,0.8870,7.4
294-36-8761,Alex,Yangon,Normal,Female,Food and beverages,40.66,9,18.2970,384.2370,3/5/2019,6:54:00 PM,Ewallet,365.9400,4.761904762,18.2970,8.8
682-20-3083,Giza,Naypyitaw,Normal,Male,Health and beauty,48.48,7,16.9680,356.3280,1/10/2019,5:14:00 PM,Ewallet,339.3600,4.761904762,16.9680,7.6
499-55-2113,Giza,Naypyitaw,Member,Female,Health and beauty,12.03,5,3.0075,63.1575,2/2/2019,6:36:00 PM,Ewallet,60.1500,4.761904762,3.0075,9.1
158-79-2816,Cairo,Mandalay,Normal,Female,Fashion accessories,55.00,7,19.2500,404.2500,3/21/2019,10:02:00 AM,Cash,385.0000,4.761904762,19.2500,6.5
309-80-6400,Alex,Yangon,Member,Male,Sports and travel,40.11,1,2.0055,42.1155,1/18/2019,11:51:00 AM,Credit card,40.1100,4.761904762,2.0055,9.4
172-63-2320,Cairo,Mandalay,Normal,Male,Home and lifestyle,85.15,1,4.2575,89.4075,2/14/2019,10:06:00 AM,Ewallet,85.1500,4.761904762,4.2575,7.0
410-39-1351,Alex,Yangon,Member,Male,Electronic accessories,68.53,7,23.9855,503.6955,3/3/2019,6:38:00 PM,Cash,479.7100,4.761904762,23.9855,8.1
496-58-3051,Cairo,Mandalay,Normal,Female,Food and beverages,11.63,8,4.6520,97.6920,1/7/2019,12:07:00 PM,Cash,93.0400,4.761904762,4.6520,4.7
298-53-8152,Cairo,Mandalay,Member,Male,Electronic accessories,98.43,6,29.5290,620.1090,2/15/2019,11:37:00 AM,Ewallet,590.5800,4.761904762,29.5290,5.4
146-11-5094,Cairo,Mandalay,Member,Male,Health and beauty,77.73,9,34.9785,734.5485,3/14/2019,12:28:00 PM,Ewallet,699.5700,4.761904762,34.9785,5.7
232-87-7517,Giza,Naypyitaw,Normal,Male,Fashion accessories,41.47,4,8.2940,174.1740,2/7/2019,11:04:00 AM,Cash,165.8800,4.761904762,8.2940,9.6
554-48-7011,Alex,Yangon,Normal,Male,Food and beverages,54.54,6,16.3620,343.6020,1/29/2019,2:20:00 PM,Credit card,327.2400,4.761904762,16.3620,7.2
597-45-2285,Alex,Yangon,Member,Male,Food and beverages,14.86,7,5.2010,109.2210,3/21/2019,1:19:00 PM,Credit card,104.0200,4.761904762,5.2010,7.3
340-99-8213,Alex,Yangon,Normal,Male,Health and beauty,43.52,3,6.5280,137.0880,1/5/2019,5:53:00 PM,Ewallet,130.5600,4.761904762,6.5280,5.6
385-88-7290,Cairo,Mandalay,Normal,Male,Sports and travel,44.58,2,4.4580,93.6180,1/8/2019,4:28:00 PM,Ewallet,89.1600,4.761904762,4.4580,5.3
153-94-5999,Giza,Naypyitaw,Member,Female,Health and beauty,26.60,7,9.3100,195.5100,3/10/2019,7:48:00 PM,Cash,186.2000,4.761904762,9.3100,9.5
875-13-6586,Giza,Naypyitaw,Normal,Female,Fashion accessories,82.92,10,41.4600,870.6600,1/28/2019,10:51:00 AM,Ewallet,829.2000,4.761904762,41.4600,7.3
574-64-9501,Cairo,Mandalay,Normal,Male,Sports and travel,93.92,5,23.4800,493.0800,3/10/2019,5:47:00 PM,Ewallet,469.6000,4.761904762,23.4800,4.8
355-79-5846,Alex,Yangon,Normal,Female,Health and beauty,35.26,5,8.8150,185.1150,1/11/2019,7:17:00 PM,Cash,176.3000,4.761904762,8.8150,5.6
227-49-6259,Giza,Naypyitaw,Normal,Male,Sports and travel,80.42,10,40.2100,844.4100,1/2/2019,5:01:00 PM,Cash,804.2000,4.761904762,40.2100,4.1
964-81-4569,Alex,Yangon,Normal,Male,Food and beverages,96.93,8,38.7720,814.2120,3/23/2019,11:17:00 AM,Credit card,775.4400,4.761904762,38.7720,7.3
365-73-3084,Alex,Yangon,Member,Male,Electronic accessories,49.64,5,12.4100,260.6100,2/5/2019,7:41:00 PM,Ewallet,248.2000,4.761904762,12.4100,5.4
693-50-1687,Cairo,Mandalay,Member,Male,Fashion accessories,13.47,9,6.0615,127.2915,2/26/2019,2:16:00 PM,Ewallet,121.2300,4.761904762,6.0615,8.1
340-54-2788,Giza,Naypyitaw,Member,Female,Health and beauty,58.64,1,2.9320,61.5720,3/18/2019,6:04:00 PM,Ewallet,58.6400,4.761904762,2.9320,5.2
757-64-5638,Cairo,Mandalay,Member,Male,Home and lifestyle,43.42,7,15.1970,319.1370,1/10/2019,7:50:00 PM,Cash,303.9400,4.761904762,15.1970,6.0
